Index,Headline
250,"
११ निर्जीवन बीमा कम्पनीहरुद्वारा गत वर्षको लाभांश घोषणा, सगरमाथा इन्स्योरेन्सको सबैभन्दा बढी"
251,"
जनरल इन्स्योरेन्समा सञ्चालक हेरफेर"
252,"
किसानले पाएनन् केरा खेतीको दाबी भुक्तानी, भन्छन्–‘बीमा कम्पनीबाट हामी ठगियौं’"
253,"
बीमा कम्पनी विरुद्ध पाँच वर्षमा ८०५ वटा मुद्दा दायर"
254,"
ओरियण्टल इंस्योरेन्सले ६ महिनामा कमायो २१ करोडभन्दा बढी नाफा"
255,"
हिमालयन जनरल ईन्स्योरेन्सले प्रस्तावित ७ प्रतिशत लाभांश फागुन ३० गते पारित गर्ने"
256,"
४० प्रतिशत हकप्रद शेयर विक्री गर्दै आइएमई जनरल इन्स्योरेन्स"
257,"
६ महिनामा निर्जीवन बीमा कम्पनीले कमाए करिब २ अर्ब नाफा"
258,"
हिमालयन जनरल ईन्स्योरेन्सको प्रमुख कार्यकारी अधिकृतमा शाह नियुक्त"
259,"
चालू आवको छ महिनामा युनाइटेड इन्स्योरेन्सको नाफा ११८ प्रतिशत बढ्यो"
260,"
३३.१५ प्रतिशत घट्यो यो वर्ष एनएलजी इन्स्योरेन्सको खुद नाफा"
261,"
नेको इन्स्योरेन्स लिमिटेडले कमायो १५ करोड २ लाख खुद नाफा"
262,"
चालू आवको छ महिनामा प्रुडेन्सियल इन्स्योरेन्स कम्पनीले कमायो ७ करोड ७ लाख नाफा"
263,"
आइएमई जनरल इन्स्योरेन्स को हकप्रद शेयर सुरक्षित गर्ने अन्तिम दिन बिहिवार"
264,"
सानिमा जनरल इन्स्योरेन्सको खुद नाफा ९५.६५ प्रतिशत बढ्यो"
265,"
प्रडेन्सियल इन्स्योरेन्सद्धारा शेयरधनीलाई लाभांश प्रस्ताव"
266,"
प्रिमियर इन्स्योरेन्सको लाभांश पारित"
267,"
नेप्सेले गर्यो शिखर इन्स्योरेन्सको शेयरमूल्य समायोजन"
268,"
आइएमई जनरल इन्स्योरेन्सले हकप्रद शेयर निष्कासन प्रयोजनको लागि फागुन १ गते बुक क्लोज गर्ने"
269,"
बिहिबार शिखर इन्स्योरेन्सको २६ करोड ८० लाखको शेयर कारोबार"
270,"
बीमा क्षेत्रमा कोरोना कहर: सेवा प्रवाह प्रभावित, फितलो सफ्टवेयरका कारण समस्या"
271,"
सगरमाथा इन्स्योरेन्स कम्पनीको स्वतन्त्र संचालकमा शोभा श्रेष्ठ चयन"
272,"
लाभांश सुरक्षित गर्ने अन्तिम दिन प्रिमियर इन्स्योरेन्सको शेयरमूल्य २ दशमलव २८ प्रतिशत बढ्यो"
273,"
लुम्बिनी जनरल इन्स्योरेन्सको तालिम सम्पन्न"
274,"
बीमक संघको नयाँ अध्यक्षमा सगरमाथ इन्स्योरेन्सका सिईओ क्षेत्री चयन"
275,"
हिमालयन जनरल इन्स्योरेन्सले प्रस्ताव गर्यो लाभांश"
276,"
जलविद्युत कम्पनीहरूलाई १६ अर्बभन्दा बढी व्ययभार थपिँदै"
277,"
मंसिर महिनामा निर्जीवन बीमा कम्पनीहरुले आर्जन गरे करिब ३ अर्ब बीमाशुल्क"
278,"
आइएमई जनरल इन्स्योरेन्सले गर्यो केन्द्रीय कार्यालय भवनको शिलान्यास"
279,"
आइएमई जनरल इन्स्योरेन्स र नेपाल पर्यटन बोर्डबिच बीमा सेवा सम्झौता"
280,"
सानिमा जनरल इन्स्योरेन्सले यस वर्ष पनि लाभांश नदिने"
281,"
लुम्बिनी जनरल इन्स्योरेन्सको १ लाख २२ हजारभन्दा बढी कित्ता संस्थापक शेयर लिलामीमा"
282,"
एशियन इन्स्योरेन्सको नविकरण बीमा शुल्क ’खल्ती’ बाट भुक्तानी गर्न सकिने"
283,"
शिखर इन्स्योरेन्स १८ औं बर्षमा प्रवेश"
284,"
शिखर इन्स्योरेन्सको नाफा ९.२८ प्रतिशतले वृद्धि, भुक्तानी गर्न बाँकी २ अर्ब १४ करोड ९७ लाखभन्दा बढी"
285,"
कफी खेती बीमालेख जारी"
286,"
जनरल इन्स्योरेन्स कम्पनीको नाफा ६१ प्रतिशत बढ्यो"
287,"
पहिलो त्रैमाससम्म युनाइटेड इन्स्योरेन्सले कमायो १ करोड १९ लाख नाफा"
288,"
कीर्ते कागजका आधारमा बिमा, कारबाही गर्ने समितिको चेतावनी"
289,"
बीमा कम्पनीले संकलन गरे ४७ अर्ब ८७ करोड बीमाशुल्क, कुन कम्पनीको कति ?"
290,"
नेपाल इन्स्योरेन्सको बरिष्ठ नायव प्रमुख कार्यकारी अधिकृतमा बीर कृष्ण महर्जन"
291,"
प्रिमियर इन्स्योरेन्सको संस्थापक शेयर लिलामीमा विक्री खुला"
292,"
आइएमई जनरल इन्स्योरेन्स 'बेस्ट इम्प्लोयर ब्रान्ड अवार्ड'बाट सम्मानित"
293,"
भदौमा निर्जीवन बीमा कम्पनीहरुले उठाए ३ अर्ब बीमा शुल्क, कसले कति आर्जन गरे ? (सूचीसहित)"
294,"
प्राइम लाईफ इन्स्योरेन्सले लाभांश घोषणा गर्यो"
295,"
एनएलजी इन्स्योरेन्सको सिईओ पन्त प्रबल जन सेवा श्री पदकबाट विभूषित"
296,"
बीमामा अस्वस्थ्य प्रतिस्पर्धा अन्त्य हुँदै, केही दिनमै तोकिंदैछ नन् ट्यारिफ बीमाको न्यूनतम दररेट"
297,"
पशु बीमाबाट किसान सन्तुष्ट तर लोभ्याएन बाली बीमाले"
298,"
जापानमा बस्ने २० नेपालीलाई कोरोना बीमा भुक्तानी"
299,"
आइएमई जनरलले ४० प्रतिशत हकप्रद शेयर निष्कासन गर्दै"
300,"
एक महिनामै २ अर्ब ७४ करोडको बीमालेख बिक्री"
301,"
लुम्बिनी जनरल इन्स्योरेन्सको १ लाख २२ हजार कित्ताभन्दा बढी शेयर विक्रीमा आउने"
302,"
युनाइटेड इन्स्योरेन्सको नाफामा उल्लेख्य वृद्धि"
303,"
आइएमई जनरल इन्स्योरेन्सको खुद नाफा ११.६० प्रतिशतले बृद्धि"
304,"
शिखर इन्स्योरेन्सको नाफा ४६ करोड ५७ लाख पुग्यो"
305,"
इन्स्योरेन्स एशोसिएसन अफ भैरहवा गठन"
306,"
एनएलजी इन्स्योरेन्सको १०.५३ प्रतिशत लाभांश पारित"
307,"
सिप्रदी र शिखर इन्स्योरेन्सबीच अटो प्लस सम्झौता"
308,"
अब बीमामा पनि कालोधन निषेध"
309,"
हिमालयन जनरल इन्स्योरेन्सको ३ प्रतिशत बोनस शेयर नेप्सेमा सूचीकृत"
310,"
लुम्बिनी जनरल इन्स्योरेन्सको नायव प्रमुख कार्यकारी अधिकृतमा भट्टराई नियुक्त"
311,"
सगरमाथा इन्स्योरेन्सको लाभांश पारित"
312,"
एनएलजी इन्स्योरेन्सको प्रस्तावित लाभांश साउन २१ गते पारित हुने"
313,"
सानिमा जनरलको सञ्चालकमा पोखरेल र श्रेष्ठ निर्विरोध निर्वाचित"
314,"
जीआईसी इन्स्योरेन्समा दुई जना नयाँ सञ्चालक चयन"
315,"
लुम्बिनी जनरल इन्स्योरेन्सको संस्थापक शेयर लिलामीमा"
316,"
नेकोको मूल्य समायोजन पछि कति भयो शेयरमूल्य ?"
317,"
किन गर्दैछ चौधरी ग्रुपले ठूलो बीमा दाबीमा ढिलासुस्ती ?"
318,"
नेको इन्स्योरेन्सको १६.३२ प्रतिशत लाभांश सुरक्षित गर्ने अन्तिम दिन सर्वाधिक कारोबार"
319,"
आइएमई जनरल इन्स्योरेन्स र शंखरापुर नगरपालिका बिच नगरवासीको बीमा गर्ने सम्झौता"
320,"
बीमा कम्पनीले आर्जन गरे एक खर्ब २८ अर्ब बीमा शुल्क, कुन कम्पनीको कति ?"
321,"
प्रुडेन्सियल इन्स्योरेन्सको स्थगित साधारण सभा आइतबार हुदै, शेयर संरचना परिवर्तन प्रस्ताव"
322,"
एचजीआइको आज साधारणसभा हुँदै, के के छ प्रस्ताव ?"
323,"
शिखर इन्स्योरेन्सको स्वास्थ्य बीमा स्किमप्रति आकर्षण"
324,"
बीमा कम्पनीहरु पनि शहर केन्द्रीत मात्रै व्यवसाय गर्दै"
325,"
शिखर इन्स्योरेन्सको हकप्रद शेयर निष्कासनका लागि विक्री प्रबन्धक"
326,"
एनएलजी इन्स्योरेन्सले प्रस्ताव गर्यो लाभांश"
327,"
'पहिला बजेटमा बीमाले स्थान नै पाउदैन थियो'"
328,"
शिखर इन्स्योरेन्सको बोनस शेयर हितग्राही खातामा जम्मा"
329,"
समायोजनपछि प्रतिकित्ता ४ रुपैयाँले घट्यो हिमालयन जनरल इन्स्योरेन्सको शेयरमूल्य"
330,"
हिमालयन जनरल इन्स्योरेन्सको शेयरमूल्य समायोजन"
331,"
एभरेष्ट इन्स्योरेन्सको लाभांश पारित"
332,"
राष्ट्रिय बीमा संस्थानमा निमित्त प्रशासकको जिम्मा रिमाललाई"
333,"
प्रभु इन्स्योरेन्सको लाभांश प्रस्ताव पारित"
334,"
लुम्बिनी जनरल इन्स्योरेन्सले जेठ २८ गतेका लागि आव्हान गर्यो साधारण सभा"
335,"
लुम्बिनी जनरल इन्स्योरेन्सको साधारण सभा जेठ २८ गते , बुक क्लोज कहिले ?"
336,"
सानिमा जनरल इन्स्योरेन्सको साधारण सभा स्थगित"
337,"
एनएलजी इन्स्योरेन्सको नाफा ३५ प्रतिशतले वृद्धि,खुद बीमा शुल्क ८५ करोड ३६ लाख आर्जन"
338,"
प्रडेन्सियल इन्स्योरेन्सको साधारण सभा स्थगित"
339,"
आज हुने भनिएको जनरल इन्स्योरेन्सले साधारण सभा स्थगित"
340,"
युनाइटेड इन्स्योरेन्सको खुद नाफा ३३५ प्रतिशत बढ्यो"
341,"
प्रुडेन्सियल इन्स्योरेन्सको खुद नाफा करिब १३ करोड"
342,"
सगरमाथा इन्स्योरेन्सको खुद नाफा ६४ प्रतिशतले वृद्धि"
343,"
सानिमा जनरल इन्स्योरेन्सको खुद नाफा शतप्रतिशत बढ्यो"
344,"
शिखर इन्स्योरेन्सको अभिकर्ता बन्ने अवसर"
345,"
नयाँ पुनर्बीमा कम्पनीको लाइसेन्सका लागि आवेदन माग, चुक्तापुँजी १० अर्ब"
346,"
सानिमा जनरल इन्स्योरेन्सको साधारण सभा जेठ ११ गते, प्रस्ताव के के छन् ?"
347,"
प्रभु इन्स्योरेन्सको साधारण सभा जेठ ६ गते, लाभांश प्रस्ताव पारित गर्ने"
348,"
पुनर्निर्माणमा खटिएका प्राविधिकको बीमा भुक्तानीका समस्या समाधान हुने"
349,"
प्रुडेन्सियल इन्स्योरेन्सको शेयर संरचना परिवर्तन"
350,"
नेपाल इन्स्योरेन्सले शेयरधनीहरुको बैंक खातामा जम्मा ग¥यो नगद लाभांश"
351,"
नेप्सेले गर्यो आइएमई जनरल इन्स्योरेन्सको शेयरमूल्य समायोजन"
352,"
‘अटो प्लस बीमा’ क्षतिको समयमा सवारीधनीलाई पूर्ण राहात दिने"
353,"
सगरमाथा इन्स्योरेन्सले ल्यायो ‘आरोग्य स्वास्थ्य बीमा योजना’"
354,"
जनरल इन्स्योरेन्सको कामु सिइओमा राम चन्द्र श्रेष्ठ"
355,"
आइएमई जनरल इन्स्योरेन्सको लाभांश सुरक्षित गर्ने अन्तिम दिन आज"
356,"
जनरल इन्स्योरेन्सले वैशाख २६ गते साधारण सभा गर्ने"
357,"
अजोड इन्स्योरेन्सले स्थगित गर्यो हकप्रद शेयरको प्रस्ताव"
358,"
जनरल इन्स्योरेन्सको डेपुटी सीईओमा रामचन्द्र श्रेष्ठ नियुक्त"
359,"
प्रिमियर इन्स्योरेन्सले लाभांश पारित गर्यो, दुई जना सञ्चालक पनि नियुक्त भए"
360,"
स्वास्थ्य बीमा : समस्याकाबीच मुलुकभर सेवा पुर्याउने प्रयास"
361,"
अजोड इन्स्योरेन्सको कृषि तथा पशुपक्षी बीमा अभिकर्ता तालिम"
362,"
आइएमई जनरल इन्स्योरेन्स सहित तीन कम्पनीको शेयरमूल्यमा उच्च बृद्धि"
363,"
आईएमई जनरल इन्स्योरेन्सले ४० प्रतिशत हकप्रद शेयर जारी गर्ने"
364,"
बिहीवार अजोड इन्स्योरेन्सको सर्वाधिक कारोबारसँगै सर्वाधिक मूल्य बृद्धि"
365,"
शिखर इन्स्योरेन्समा बीमा गराउँदा स्याउ किसान डूब्नबाट जोगिए, १३९१ ले पाए साढे २ करोड दाबी भुक्तानी"
366,"
बुधवार पनि अजोड इन्स्योरेन्सको शेयरमूल्य उच्च दरमा बढ्यो"
367,"
५० प्रतिशत हकप्रदको प्रस्तावसँगै मंगलवार अजोड इन्स्योरेन्सको शेयरमूल्य सर्किट लेभलमा बढ्यो"
368,"
हकप्रद शेयरको प्रस्ताव गर्दै अजोड इन्स्योरेन्सले आव्हान गर्यो साधारण सभा"
369,"
निर्जीवन बीमा कम्पनीले गर्न थाले लाभांश घोषणा, शिखर इन्स्योरेन्सको सबैभन्दा बढी"
370,"
राष्ट्रिय बीमा कम्पनीले गर्यो दुर्घटना बीमाको १० लाख भुक्तानी"
371,"
जोखिम बोक्ने बाली बीमा किसानलाई नै थाहै छैन"
372,"
अजोड र तीन कम्पनीबीच नगद रहित बीमा गर्ने सहमति"
373,"
शिखर इन्स्योरेन्सको  लाभांश पारित, चुक्तापुँजी चार अर्ब बनाइने"
374,"
पहिलो त्रैमासमा नेपाल पुनर्बीमा कम्पनीले गर्यो २ अर्बभन्दा बढी बीमाशुल्क आर्जन"
375,"
नेपाल इन्स्योरेन्सको साधारण सभा चैत २७ गते, १० प्रतिशत लाभांश प्रस्ताव"
376,"
भारतीको इन्स्योरेन्स कम्पनीलाई एक करोड जरिवना"
377,"
चार अर्ब ६६ करोडको कोरोना बीमा दाबी भुक्तानी"
378,"
१६ लाख कित्ता संस्थापक शेयरलाई साधारण बनाउँदै शिखर इन्स्योरेन्स"
379,"
शिखर इन्स्योरेन्सले फेरि ३० प्रतिशत हकप्रद जारी गर्ने, अधिकृत पुँजी ४ अर्ब पुर्याइँदै"
380,"
शिखर इन्स्योरेन्सको सबै सेवा च्याटबाटै"
381,"
एनएलजी इन्स्योरेन्सको बोनस शेयर हितग्राही खातामा जम्मा"
382,"
आइएमई जनरल इन्स्योरेन्सको लाभांश प्रस्ताव"
383,"
नेपाल पुनर्बीमाले गर्यो कोभिड बीमाको विदेशी कम्पनीसँग रि–इन्स्योरेन्स"
384,"
युनाइटेड इन्स्योरेन्सको नाफा २ करोड ७४ लाख"
385,"
अजोड इन्स्योरेन्सको घुम्ती बीमा सेवा रौतहटमा"
386,"
प्रुडेन्सियल इन्स्योरेन्सको लाभांश प्रस्ताव"
387,"
कृषि तथा पशुपन्छी बीमा अभिकर्ताको तालिम सम्पन्न"
388,"
यूनाइटेड इन्स्योरेन्सको बीमा शुल्क आर्जनमा उल्लेख्य वृद्धि"
389,"
मूल्य समायोजनपछि पनि सर्किट लाग्यो नेपाल लाइफको शेयरमा"
390,"
सगरमाथा इन्स्योरेन्सका ग्राहकलाई २१ वटा होटल तथा रिसर्टमा छुट"
391,"
शिखर इन्स्योरेन्सले ३८ प्रतिशत लाभांश दिने"
392,"
सगरमाथा इन्स्योरेन्स र होटल/ट्राभल्सबीच सम्झौता"
393,"
बीमा रकम भुक्तानी भएन"
394,"
'कोभिड बीमाका कारण अर्थतन्त्र चलायमान भएको हो '"
395,"
प्रभु इन्स्योरेन्सको ७ लाख ३५ हजार संस्थापक शेयर मंसिर २१ गतेदेखि विक्रीमा"
396,"
३ दिनभित्र कोरोना बीमाको दावी भुक्तानी दिन अर्थ मन्त्रालयको निर्देशन"
397,"
नयाँ निर्देशिकाः कुल व्यवसायमा ५ प्रतिशत कृषि बीमा हुनुपर्ने अनिवार्य व्यवस्था"
398,"
प्रुडेन्सियल इन्स्योरेन्सद्वारा सञ्चालकको राजीनामा स्वीकृत"
399,"
एनएलजी इन्स्योरेन्सको लाभांश पारित, संस्थापक शेयर संरचना परिवर्तन"
400,"
एनएलजी इन्स्योरेन्सको साधारण सभा भोलि"
401,"
सगरमाथा इन्स्योरेन्सको नाफा ११ प्रतिशतले वृद्धि"
402,"
गुराँस लाइफको साधारण सभा बिहीबार"
403,"
नेपाल इन्स्योरेन्सको खुद बीमा शुल्क २० प्रतिशतले बृद्धि"
404,"
तनहुँमा पशु बीमा निःशुल्क"
405,"
एभरेष्ट इन्स्योरेन्सले बीमा शुल्क १२ करोड ११ लाख आर्जन गर्यो"
406,"
धमाधम आईपीओ जारी गर्दै नयाँ बीमा कम्पनी, कसको कति ?"
407,"
लुम्बिनी जनरल इन्स्योरेन्सको बोसन शेयर सूचीकृत"
408,"
कोरोना बीमाको दावी भुक्तानी सहज बनाउन समितिले शुरु गर्यो हटलाइन सेवा"
409,"
एनएलजी इन्स्योरेन्सको शेयरमूल्य समायोजन"
410,"
सानिमा जनरलको कारोबार शुरु , प्रि ओपनिङमा २० कित्ता शेयर कारोबार"
411,"
कोरोना बीमाको दावी भुक्तानी  ७ दिनभित्र दिन समितिको निर्देशन"
412,"
सानिमा जनरल इन्स्योरेन्सको आईपीओ सूचीकृत, बुधवारदेखि कारोबार"
413,"
सानिमा जनरल इन्स्योरेन्सको शेयर रजिष्ट्रारमा सानिमा क्यापिटल नियुक्त"
414,"
जनरल इन्स्योरेन्स कम्पनीका महाप्रबन्धकको कार्यकाल थप"
415,"
हिमालयन जनरल इन्स्योरेन्सको बोनस शेयर सूचीकृत"
416,"
सानिमा जनरल आईपीओ हितग्राही खातामा, कारोबार कतिमा होला ?"
417,"
कोरोनामा पनि बीमा व्यवसाय फस्टायो, ३८ कम्पनीले ४० अर्ब कमाए"
418,"
एनएलजी इन्स्योरेन्सको साधारण सभा मंसिर ५ गते"
419,"
नेको इन्स्योरेन्सले संस्थापक शेयरमा बोलपत्र पेश गर्ने आज अन्तिम दिन"
420,"
नागरिक लगानी कोषको ५० हजार कित्ता संस्थापक शेयर विक्रीमा"
421,"
बीमाले कोरोना फैल्याउँदै, ५९ करोडको दावी समितिमा थन्कियो"
422,"
सानिमा जनरल इन्स्योरेन्स आईपीओ पाँच लाख ९० हजारभन्दा बढीको हात खाली, तपाईंलाई कति कित्ता पर्यो ?"
423,"
सानिमा जनरल इन्स्योरेन्सको आईपीओ शुक्रबार बाँडफाँट, विहीबार पि-अलोटमेण्ट"
424,"
कोभिड बीमामा कति प्रिमियम संकलन भयो ? (विवरणसहित)"
425,"
कोरोना बीमा गर्ने १४ लाख नाघे, दाबी भुक्तानी एक खर्ब ४० अर्ब पुग्नसक्ने"
426,"
जनरल इन्स्योरेन्सको आईपीओ सूचीकृत, मंगलबारदेखि कारोबार हुने"
427,"
जनरल इन्स्योरेन्स कम्पनीको शेयर रजिष्ट्रार छान्यो"
428,"
जनरल इन्स्योरेन्सको आईपीओ आज (सोमबार) सूचीकृत हुने"
429,"
सानिमा जनरल इन्स्योरेन्सको आईपीओमा मागभन्दा करिब ७ गुणा बढी आवेदन"
430,"
सगरमाथा इन्स्योरेन्सको सहयोगमा 'बक्स अफिस साइकलिङ'"
431,"
जनरल इन्स्योरेन्सको आईपीओमा पाँच लाख बढीको हात खाली"
432,"
सानिमा जनरल इन्स्योरेन्सको आईपीओ बुधवारदेखि, न्यूनतम १० देखि अधिकतम १ हजार कित्तासम्म आवेदन दिन सकिने"
433,"
नेको इन्स्योरेन्सले संस्थापक शेयर लिलामी विक्री खुला"
434,"
जनरल इन्स्योरेन्सको आईपीओ बाँडफाँट , गोलाप्रथाबाट २ लाख ७३ हजारले मात्र पाए १० कित्ता शेयर"
435,"
आइएमई जनरल इन्स्योरेन्स र ह्याम्स हस्पिटलबिच नगद रहित सेवा सम्झौता"
436,"
सानिमा जनरल इन्स्योरेन्सको आईपीओ असोज २१ गतेदेखि, कति कित्ता भर्न पाइन्छ ?"
437,"
जनरल इन्स्योरेन्सको आईपीओ ८ लाख बढीले भरे , २ लाख ७३  हजारले मात्र १० कित्ताका दरले शेयर पाउने"
438,"
मोटर बीमा तेश्रो पक्षको बीमा पनि पुल मार्फत हुने"
439,"
नेको इन्स्योरेन्सले संस्थापक शेयर लिलामी प्रकृयाबाट विक्री गर्ने"
440,"
जीआइसी इन्स्योरेन्सको आईपीओमा पहिलो दिन नै चार लाख ६७ हजार पाँच सय कित्ता बढी आवेदन"
441,"
आइतबारदेखि जनरल इन्स्योरेन्सको आईपीओ, कति कित्ता आवेदन दिन पाइन्छ ?"
442,"
शिखर इन्स्योरेन्सका सीईओ पाण्डेको कार्यकाल कार्तिक ११ मा सकिदै, के होला पुनर्नियुक्ति ?"
443,"
जनरल इन्स्योरेन्सले असोज ११ गतेदेखि आईपीओ विक्री खुला गर्ने"
444,"
दावी भुक्तानी एकद्वार प्रणालीमार्फत गर्ने व्यवस्था मिलाउँदै समिति, सर्वोच्चमा मुद्दा"
445,"
कोरोना बीमाः १ लाख रुपैयाँको अब २५ हजारमात्रै पाउने, भदौ २८ सम्म पुरानै व्यवस्था"
446,"
कोरोना बीमा मापदण्ड परिवर्तन, एकल बीमा पोलिसी विक्री बन्द (नयाँ मापदण्ड सहित)"
447,"
प्रुडेन्सियल इन्स्योरेन्सको साधारण शेयरमा २० प्रतिशत थपियो"
448,"
‘जहाँबाट पनि हामीमाथि आक्रमण गर्न सक्ने सम्भावना छ’"
449,"
इन्स्योरेन्स कम्पनीले धमाधम विक्री गर्न थाले बैंकको शेयर, एनसीसी बैंकको शेयर लिलामीमा"
450,"
आईपीओ निष्कासन गर्न जनरल इन्स्योरेन्स कम्पनीलाई बोर्डको अनुमति"
451,"
शिखर इन्स्योरेन्सको हकप्रद हितग्राही खातामा जम्मा"
452,"
यस कारणले गर्नुपर्यो कोभिड बीमा मापदण्ड, २०७७ परिमार्जन"
453,"
कोरोना बीमा मापदण्डमा नीजि क्षेत्रको चासो"
454,"
कोभिड बीमा पोलिसी अन्योलमा, निजी पीसीआर टेष्टको दावी छानबिनमा(विज्ञप्ती सहित)"
455,"
दुई कम्पनीको शेयर नेप्सेमा सूचीकृत"
456,"
साइवर क्राइम बीमाबारे चर्चा, प्रविधिसँगै जोखिम बढ्यो"
457,"
शिखर इन्स्योरेन्सको ३० प्रतिशत हकप्रद शेयर सूचीकृत"
458,"
आइएमई जनरल इन्स्योेरेन्सको भर्चुअल अभिकर्ता तालिम"
459,"
नेपाल इन्स्योरेन्समा दुई जना कर्मचारी नियुक्त"
460,"
८३ दिनको बीमाको प्रिमियममा छुट"
461,"
प्रुडेन्सियल इन्स्योरेन्सको १८ औं वार्षिक साधारण सभा भदौ २६ गते"
462,"
लकडाउनको अवधिमा स्रञ्चालन नभएका उद्योगले बीमाको प्रिमियममा छुट पाउने"
463,"
युनाइटेड इन्स्योरेन्सको नाफा १०८ प्रतिशतले बढ्यो"
464,"
सानिमा जनरल इन्सुरेन्सकाे खुद नाफा ५३.४०% ले बढ्याे"
465,"
अजोडको नाफामा ५० प्रतिशतले वृद्धि, प्रतिसेयर आम्दानी ८ रुपैयाँ ६८ पैसा"
466,"
एनएलजी इन्स्योरेन्सले ७.३७ प्रतिशत लाभांश दिने"
467,"
‘व्यवसाय सञ्चालन गर्न अनिवार्य बीमा गर्न आवश्यक’"
468,"
एनएलजी इन्स्योरेन्सको अवितरित हकप्रद साउन २२ गतेदेखि लिलामीमा"
469,"
नेपाल पुनर्बीमा कम्पनीका सञ्चालकद्वारा राजीनामा"
470,"
अजोड इन्स्योरेन्सको शेयर कारोबार बिहीवार पनि भएन"
471,"
एनएलजी इन्स्योरेन्सको हकप्रद शेयर साउन २२ देखि लिलामीमा"
472,"
अजोड इन्स्योरेन्सको कारोबार खुल्यो दोस्रो बजारमा"
473,"
एनएलजी इन्स्योरेन्सको ६० प्रतिशत हकप्रद शेयर बाँडफाँड"
474,"
प्रुडेन्सियल इन्स्योरेन्सको हकप्रद शेयर विकेन, लिलामीमा आउँदै"
475,"
सगरमाथा इन्स्योरेन्स कम्पनी २५ वर्षमा प्रवेश"
476,"
अजोड इन्स्योरन्सको शेयर २ लाख ७३ हजारले १० कित्ताका दरले शेयर पाउने"
477,"
११ हजार ट्याक्सी चालकहरुको कोरोना बीमा"
478,"
अजोड इन्स्योरेन्सको आईपीओमा पहिलो दिनमै १.८३ गुणा बढी आवेदन"
479,"
भारतमा बीमाको विग मर्जर प्रक्रिया रोकियो, नेपालमा रहेका दुई कम्पनीले के गर्लान ?"
480,"
एनएलजी इन्स्योरेन्सको ६० प्रतिशत हकप्रद शेयर भर्ने आज अन्तिम दिन"
481,"
अजोड इन्स्योरेन्सको आईपीओ खुल्यो , कम्पनीको वित्तीय अबस्था कस्तो छ ?"
482,"
लुम्बिनी जनरल इन्स्योरेन्सको बोनस शेयर पारित"
483,"
अजोड इन्स्योरेन्सको आईपीओ भोलिदेखि बिक्रीमा, न्यूनतम १० कित्तादेखि १० हजार कित्तासम्म किन्न पाइने"
484,"
प्रिमियर इन्स्योरेन्समा नयाँ सञ्चालक समिति चयन"
485,"
अजोडको इन्स्योरेन्स दोस्रो वर्षमा, आजसम्म ८९,७५८ बीमालेख जारी गरी"
486,"
प्रुडेन्सियल इन्स्योरेन्सको हकप्रदमा आवेदन दिने भोलि अन्तिम दिन"
487,"
नेको इन्स्योरेन्सद्वारा नगद लाभांश बैंक खातामा जम्मा"
488,"
अजोड इन्स्योरेन्सले असार २५ गतेदेखि आईपीओ विक्री गर्ने"
489,"
शिखर इन्स्योरेन्सको रोकिएको हकप्रद आइतबारदेखि विक्रीमा"
490,"
नेपाल इन्स्योरेन्सको नगद लाभांश बैंक खातामा जम्मा"
491,"
सिद्धार्थ इन्स्योरेन्सको साधारण सभा शनिवार"
492,"
जनरल इन्स्योरेन्सको पनि आईपीओ निष्कासनको तयारी"
493,"
लुम्बिनी जनरल इन्स्योरेन्सको शेयरमूल्य समायोजन"
494,"
एनएलजी इन्स्योरेन्सको स्थगन भएको हकप्रद शेयर पुनः खुल्ला (सूचनासहित)"
495,"
लुम्बिनी जनरल इन्स्योरेन्सद्वारा साधारण सभा आव्हान"
496,"
नेपाल इन्स्योरेन्सको साधारण सभा असार ५ गते हुने"
497,"
नेको इन्स्योरेन्सको ८.१६ प्रतिशत लाभांश पारित"
498,"
कोभिड १९ बीमा स्थगित, बीमक भन्छनः फेरि शुरु हुन्छ"
499,"
जनरल इन्स्योरेन्स नेपालको स्थगित दोस्रो साधारणसभा आव्हान"
500,"
हिमालयन जनरल इन्स्योरेन्सको नाफा घट्यो"
501,"
नयाँ निर्जीवन बीमा कम्पनीमध्ये अजोड इन्स्योरेन्स अगाडी"
502,"
नेको इन्स्योरेन्स साधारण सभा जेठ २३ गते"
503,"
अजोड इन्स्योरेन्सद्धारा ३५ जना पत्रकारलाई कोरोना बीमा"
504,"
नाफिजमा आवद्ध ११ जना सहित ३० जना पत्रकारको कोरोना बीमा एनएलजीबाट"
505,"
प्रभु इन्स्योरेन्सको बीमा शुल्क १ अर्ब २० करोडभन्दा बढी"
506,"
जनरल इन्स्योन्सको नाफा ३ करोडभन्दा बढी"
507,"
सगरमाथा इन्स्योरेन्सको नाफा १७ करोडभन्दा बढी"
508,"
यस वर्ष युनाइटेड इन्स्योरेन्सको नाफा घट्यो"
509,"
चन्द्रागिरि नगरपालिकाले गर्यो कोभिड–१९ बीमा"
510,"
नेपाल इन्स्योरेन्सले १३ करोडभन्दा बढी नाफा कमायो"
511,"
कोभिड बीमामा कम्पनीहरूलाई अर्बौको अवसरः ३० हजारभन्दा बढीले किने बीमा पोलिसी"
512,"
अजोड इन्स्योरेन्सद्वारा १२५७ जना कर्मचारीहरुको कोरोना बीमा"
513,"
सानिमा जनरल इन्स्योरेन्सको आईपीओले पायो रेटिङ्ग"
