Index,Headline
311,"
नेपाल सरकार र सद्गुरूबीच  ‘माटो जोगाऔँ’ अभियानको सम्झौता ज्ञापनपत्रमा हस्ताक्षर हुँदै"
312,"
बिना अनुमति अर्काको चामलको ब्राण्ड चोरी गर्ने पक्राउ"
313,"
आज तीजको ब्रत बस्ने दिन, कुन फलफूल र तरकारीको बजार मूल्य कति छ ?"
314,"
आज कुन फलफूल तथा तरकारीको कति पर्छ ? हेरौ बजार मूल्य"
315,"
तरकारी र फलफूल किन्न जानुभन्दा अगाडि थाहा पाउनुहोस् मूल्य"
316,"
अहिलेसम्मकै ठूलो परिमाणमा खाद्यान्न जफत, १४ लाखको खाद्यान्न नष्ट, तीन लाख जरिवाना"
317,"
कृषि सामग्रीद्वारा १९ करोडको रासायनिक मल बिक्री"
318,"
बजारमा तरकारी किन्न जानु भन्दा अगाडि थाहा पाउनुहोस् के को कति पर्छ"
319,"
भैरहवामा आयो युरिया मल, गहुँको लागि डिएपी हप्ता दिन भित्र आउने"
320,"
आज कुन फलफूल र तरकारी किन्ने सोचमा हुनुहुन्छ ? थाहा पाउनुहोस् के को मूल्य कति छ ?"
321,"
तरकारी किन्न जानु अगाडि थाहा पाउनुहोस्, के को मूल्य कति पर्छ"
322,"
तरकारी किन्न जाँदै हुनुहुन्छ ? थाहा पाउनुहोस् के को कति छ मूल्य"
323,"
गृहिणीहरुका लागि जानकारी, थाहा पाउनुहोस् आज बजारमा तरकारी र फलफूलको मूल्य कति छ"
324,"
थाहा पाउनुहोस् आज कुन फलफूल र तरकारीको मूल्य कति छ"
325,"
गृहिणीहरुलाई जानकारी, यस्तो छ आजको फलफूल तथा तरकारीको मूल्यसूची"
326,"
गृहिणीहरुलाई जानकारी, यस्तो छ फलफूल तथा तरकारीको बजारमूल्य"
327,"
पानी नपरेको कारण अझै भएन रोपाइँ"
328,"
सम्पूर्ण गृहिणीहरुलाई जानकारी, यस्तो छ आज फलफूल तथा तरकारीको मूल्य"
329,"
गृहिणीहरुले जान्नु पर्ने कुरा, आज बजारमा कुन फलफूल र तरकारीको कति पर्छ ?"
330,"
गृहिणीहरुले थाहा पाउनु पर्ने कुरा, आज कुन तरकारीको मूल्य कति पर्छ ?"
331,"
भारतबाट गहुँ र चिनी आयात गर्न इच्छुक हुनुहुन्छ ? यस्तो प्रक्रियाबाट निवेदन दिनुहोस्"
332,"
थाहा पाउनुहोस् आज कुन तरकारी र फलफूलको मूल्य कति छ"
333,"
बाँदरले तरकारी सखाप पारेपछि मर्कामा किसान"
334,"
आज बजारमा कति छ फलफूल तथा तरकारीको मूल्य ?"
335,"
आज कुन फलफूल तथा तरकारीको मूल्य कति पर्छ ?"
336,"
यस्तो छ आजको लागि फलफूल तथा तरकारीको बजार मूल्य"
337,"
जुम्ली अर्गानिक  काँचो स्याउ बजारमा, पहिचान गुम्ने खतरा"
338,"
आज बजारमा कुन फलफूल र तरकारीको मूल्य कति पर्छ ?"
339,"
आज कुन फलफूल र तरकारीको मूल्य कति पर्छ ?"
340,"
कोरोनाबाट मृत्यु भएका श्रीमानको ड्रागन खेती गर्ने सपना पूरा गर्दै पद्मा"
341,"
तरकारी किन्न बजार जाँदै हुनुहुन्छ ? त्यसो भए थाहा पाउनुहोस् मूल्य कति छ"
342,"
आज कुन फलफूल तथा तरकारीको मूल्य कति छ ?"
343,"
भाटभटेनी सुपर मार्केटले छपियाका माछालाई उपेक्षा गर्यो : किसान"
344,"
फलफूल तथा तरकारी किन्न बजार जानुभन्दा अगाडि थाहा पाउनुहोस् मूल्य"
345,"
गर्मीबीच पानी परेपछि महोत्तरीसहितका मधेसमा राहत"
346,"
फलफूल तथा तरकारी किन्न जादै हुनुहुन्छ ? थाहा पाउनुहोस् मूल्य"
347,"
अनिकालको साथी ‘धर्म भकारी’"
348,"
बुटवलमा पुनः जग्गाको लगत सङ्कलन शुरु"
349,"
फलफूल तथा तरकारी किन्न जाँदै हुनुहुन्छ ? थाहा पाउनुहोस् के को कति पर्छ"
350,"
देशभर ६० प्रतिशत रोपाइँ सम्पन्न"
351,"
थाहा पाउनुहोस् आज कति छ फलफूल र तरकारीको मूल्य ?"
352,"
आज कति छ फलफूल तथा तरकारीको बजार मुल्य ?"
353,"
टनेलभित्रै फस्टायो तरकारी खेती, १५ दिनमै डेढ लाख कमाई"
354,"
फलफूल तथा तरकारी किन्न जानुभन्दा अगाडि मुल्य थाहा पाउनुहोस्"
355,"
‘साउन पहिलो हप्ता ५० हजार मेट्रिक टन मल नेपाल भित्रिन्छ’"
356,"
आज कुन फलफूल तथा तरकारीको कति पर्छ ?"
357,"
किसानलाई प्रोत्साहन गर्न सुपारी उद्योगलाई अनुदान"
358,"
बुद्ध परम्परासँग जोडिएको धान संरक्षणमा लुम्बिनीका किसान"
359,"
सुन्तला खेतीले धनी बन्दै दोसल्लेका किसान"
360,"
निजी वन विस्तार गर्न किसान आकर्षित"
361,"
बरामद भएको रक्तचन्दन सरकारलाई घाँडो: न फिर्ता पठाउन सक्छ, न सदुपयोग नै"
362,"
‘सेफ नेपाल’ रियालिटी शो सञ्चालन हुने"
363,"
सरकारी जग्गा  ‘लिज’मा दिन नयाँ नियम"
364,"
आज कुन फलफूल तथा तरकारीको मुल्य कति पर्छ ?"
365,"
बैंकको सिईओ पद छोडेर कृषिमा जोडिएः भरतराज ढकाल"
366,"
आज कुन फलफूल तथा तरकारीको मूल्य कति पर्छ ?"
367,"
बजारमा तरकारी किन्न जाने तयारीमा हुनुहुन्छ ? यस्तो छ आजको भाउ"
368,"
महोत्तरीका किसान रोपाइँमा व्यस्त"
369,"
फलफूलको राजा ‘आँप’को सुरक्षाका लागि ३ जना सुरक्षा गार्ड र ६ वटा कुकुर"
370,"
तरकारीको मूल्य वृद्धि, उपभोक्ता मारमा"
371,"
फलफूल तथा तरकारी किन्न जाँदै हुनुहुन्छ ? यस्तो छ आजको मुल्यसुची"
372,"
लुम्बिनी प्रदेशमा ३२ प्रतिशत रोपाइँ"
373,"
तनहुँमा मल अभाव कायमै, २० प्रतिशत रोपाइँ"
374,"
कृषि प्रधान देश नेपाललाई विदेशको भर, ११ महिनामै ४३ अर्बको धान चामल आयात"
375,"
आज राष्ट्रिय धान दिवस, दहिचिउरा समेत खाने दिन"
376,"
मलबिनै धान रोपाइँ गरिँदै"
377,"
अकबरे खुर्सानीबाट ६ करोडभन्दा बढी आम्दानी"
378,"
झरी पर्न थालेपछि किसान खुसी"
379,"
चारपाङग्रे धान रोप्ने मेसिन भित्र्याइयो"
380,"
तरकारी किन्न जाँदै हुनुहुन्छ ? यस्तो छ आजको मुल्यसूची"
381,"
बर्डफ्लु पुष्टि भएपछि एक हजार पक्षी नष्ट"
382,"
अङ्गुर खेती हुँदै उद्योगसम्म, कृषि पर्यटनमा नयाँ आयाम"
383,"
आजको तरकारीको तथा फलफूल मूल्य"
384,"
कृषि क्षेत्रमा ब्राजिलको प्रविधि नेपाल भित्र्याउन छलफल"
385,"
तरकारी तथा फलफूलको नयाँ मूल्य सार्वजनिक, आज के को कति तिर्नु पर्छ ?"
386,"
प्रादेशिक कृषि विकास रणनीति माथि छलफल"
387,"
नेपालको कुरिलो भारतमा निर्यात"
388,"
तरकारी तथा फलफूलको भाउ, १७ देखि ४७५ रुपैयाँसम्म"
389,"
गहुँ बाली भित्र्याउन शुरु"
390,"
धादिङको धार्केमा कृषक र रासायनिक मल बोक्ने ट्रक चालकबीच झडप"
391,"
रातो च्याउको व्यवसायिक उत्पादन तथा विक्री वितरण शुरू"
392,"
मल पाइने भएपछि कृषक खुसी"
393,"
भरतपुरकी पूर्णकलाले बनाउँछिन् तेल र मसलाबिनाको अचार"
394,"
डिएपी आइसक्यो, युरिया असारको पहिलो सातादेखि भित्रिन थाल्छः साल्ट ट्रेडिङ"
395,"
निम्बसले एकै वर्षमा गर्यो ११ अर्ब १० करोड ९० लाखको कारोबार"
396,"
रासायनिक मल उपलब्ध गराउन सरकार लागि परेको छः मन्त्री यादव"
397,"
भारत सरकारद्वारा खाद्यान्न बालीको न्यूनतम समर्थन मूल्य वृद्धि"
398,"
मल अभावमा धानको बीउ राख्न नपाउँदा किसान चिन्तित"
399,"
चिडियाखाना सूर्य विनायक सार्ने विषयमा यसो भन्छन् ललिपुरका मेयर महर्जन"
400,"
सरकारी जग्गा ५० वर्षसम्मका लागि लिजमा दिइने कुरा स्वागतयोग्यः गोल्छा"
401,"
रुस–युक्रेन युद्धका कारण विश्वसामु खाद्य संकट, गहुँको मूल्यमा नयाँ रेकर्ड"
402,"
सुदूरपश्चिम प्रदेश सरकारको नीति तथा कार्यक्रम कृषिलाई प्रमुख प्राथमिकता (पूर्णपाठ)"
403,"
रासायनिक मल आपूर्ति अनिश्चित, किसान भन्छन्– यस्तो बेलामा कसरी खेती गर्नु ?"
404,"
कृषि तथा पशुपंक्षी बीमा गर्ने बढे पनि बीमा शुल्क भने घट्यो"
405,"
कृषि कर्जाका लागि लघुवित्त कोष स्थापना गर्ने"
406,"
उखु किसानलाई अनुदान उपलब्ध गराइने"
407,"
कृषि कर्जाका लागि ५ खर्बको कोष स्थापना गरिने"
408,"
कृषि क्षेत्रका लागि १० अर्ब बजेट"
409,"
कृषि एम्बुलेन्स सेवा सञ्चालन गरिने"
410,"
झापामा रासायनिक मलको अभाव"
411,"
‘बजारमा गहुँ खरिद गर्न खोज्दा गहुँ नै छैन’"
412,"
फौजी किराले मकैको बिरुवा नष्ट गरेपछि कृषक मर्कामा"
413,"
गहुँ र चिनी भारतले रोक्दा नेपालमा हाहाकार"
414,"
नेपालको ग्रीन टी एक दर्जन बढी देशमा पुग्छ, १० महिनामा २२ करोड बढीको निर्यात"
415,"
कृषि क्षेत्र प्रदेश सरकारको प्राथमिकतामा: मन्त्री आङ्बो"
416,"
तरकारीः पारिको होइन, बारीको खाउ"
417,"
रानीजमरा कुलरिया सिँचाइ आयोजनाः कृषिमा १० करोड रुपैयाँ खर्च हुने"
418,"
गहुँ निर्यात सम्बन्धी केही नयाँ उपायहरू घोषणा"
419,"
अनुदानको बिउ दुरुपयोग, नक्कली बिउका कारण किसान मारमा"
420,"
गहुँ निर्यात प्रतिबन्धको पक्षमा किन बोल्यो चीन ? मूल्य ६० प्रतिशतले बढ्यो"
421,"
गहुँ निर्यात प्रतिबन्धले विश्वभर हलचल, जी ७ देशहरूले समेत भारतको आलोचना गर्यो"
422,"
गहुँ आयातमा रोक लगाउँदा नेपाली किसान मारमा"
423,"
भारतले गहुँको निर्यातमा प्रतिबन्ध लगायो"
424,"
चितवनमा एक लाख १६ हजार कुुखुरामा बर्डफ्लु पुष्टि"
425,"
सप्लिमेन्ट्री फुड नेपालमा नै उत्पादन हुन थाले"
426,"
नेपालीले खाइरहेको खानपान ठिक छैनः नियन्त्रण विभाग"
427,"
हावाहुरीबाट केरा बालीमा साढे पाँच करोडको क्षति, बीमा कम्पनीका कारण कृषकलाई सास्ती"
428,"
कृषिमा लगानी वृद्धि गर्न माग"
429,"
खाद्य कम्पनीले लक्ष्यको आधा पनि खरिद गर्न सकेन धान"
430,"
उत्पादन बिक्रीका लागि कृषि एम्बुलेन्स"
431,"
‘किसान कल सेन्टर’मा गुनासो आउने क्रम बढ्दो"
432,"
किसानलाई उन्नत जातको बिउ दिएर धानको उत्पादन तीन गुणा वृद्धि गर्न अर्थमन्त्रीको निर्देशन"
433,"
कृषि सामग्री कम्पनीलाई व्यापारीले टेरेनन्, साउनयता पाँचवटा सटरले ६२ लाख भाडा तिर्न बाँकी"
434,"
नौ महिनामा ११ अर्बको फलफूल आयात, स्याउ नै पाँच अर्ब ५६ करोडको भित्रियो"
435,"
नौ महिनामा ६० अर्बको खाद्यान्न आयात, जुनेलोसमेत किनेर खान थालेपछि.."
436,"
कृषिमा अनुदान भन्ने शब्द हटाउनुस् : अर्थमन्त्री"
437,"
उत्पादन हुन छोड्यो, खेतको माटो बेच्दै किसान"
438,"
एक महिनामै दोब्बर भयो तरकारीको मूल्य, कुन तरकारीको मूल्य कति पुग्यो ?"
439,"
रामेछापमा पहिलो पटक जुनार बीमा"
440,"
सबैको लघुवित्त वित्तीय सस्थाद्वारा व्यवसायिक तरकारी खेतीको तालिम"
441,"
दुईवटा बङ्गुरबाट शुरु भएको व्यवसायबाट मनग्य आम्दानी"
442,"
मंगलबारदेखि सातौँ कृषि गणना, परिणाम आउन ५० दिन लाग्ने"
443,"
दिगो अर्थतन्त्रका लागि कृषि क्षेत्रको विकास गरिने"
444,"
मल अभावले झापाको केराखेती सङ्कटमा"
445,"
‘हामीसँग अत्यावश्यक खाद्यान्नको मौज्दात पर्याप्त छ’"
446,"
दूधले मूल्य पाएनः किसान पलायन हुने अवस्थामा"
447,"
खाद्यान्य आयातमा कडाइ गर्न व्यवसायीकै माग, '२० प्रतिशत शुल्क दालमा लगाऔं'"
448,"
गुणले भरिपूर्ण वनस्पतिको संरक्षण गरेर मनग्य आम्दानी गर्न सकिने"
449,"
काबेरी एग्रो फार्मले सञ्चालन गर्यो ३५ लाख लगानीको कालिज फार्म"
450,"
इजरायलबाट फर्केर कृषि कर्म, बजगाईँ भन्छन्– ‘कृषिमा केही नयाँ गर्छु भन्ने सोच पुरा गरे’"
451,"
‘रातो च्याउ केजीको १५ हजार रुपैयाँसम्ममा बेच्छौं’"
452,"
नेपाल डेरी एसोसिएसन वागमती प्रदेश मकवानपुरमा नयाँ नेतृत्व चयन"
453,"
च्याउ खेती प्रविधिको विकास गर्न नास्ट र मसरुम सीडबीच सम्झौता"
454,"
भारतका एक किसानले वेसार खेतीमा गरे चमत्कार"
455,"
गाँजालाई किन बहुउपयोगी औषधि भनिएको होला ?"
456,"
गाँजाको औषधिय प्रयोजनका लागि स्वीकृतिको तयारी"
457,"
ललितपुरको पाटनमा बैशाख १ देखि ४ गतेसम्म अर्गानिक कृषि मेलाको आयोजना हुने"
458,"
तीन खम्बे नीति मार्फत कृषिमा आत्मनिर्भर: चेम्बर"
459,"
रासायनिक मलको समस्या एक–दुई महिनाभित्र हल हुने"
460,"
माछापालनमा किसानको आकर्षण"
461,"
बजारमा युरिया मलको हाहाकार, सप्लायर्सले पनि ल्याउन सकेन"
462,"
भूमिसम्बन्धी सबै खालका समस्या अन्त्य गर्ने तयारी"
463,"
अदुवाले मूल्य नपाएपछि किसान चिन्तित"
464,"
आगामी १० गतेदेखि ‘फ्लोरा एक्पो’"
465,"
११ जिल्लामा फैलियो बर्डफ्लु, कुन कुन जिल्लामा पुग्यो ?"
466,"
तरकारी खेतीमा आकर्षित हुँदै किसान"
467,"
३५ बिगाहा जग्गामा लगाईएको अफिम खेती नष्ट"
468,"
काठमाडौंको किर्तिपुरको गाउँब्लकमा लालपूूर्जा वितरण"
469,"
खोटाङमा कुखुराको मासु अभाव"
470,"
निजी क्षेत्रबाट ८० प्रतिशतभन्दा बढी बीउबिजन आपूर्ति हुने"
471,"
दाना उद्योगको समस्याः अस्वाभाविक मूल्य वृद्धिबाट लागत बढ्यो"
472,"
पाल्पाका किसान च्याउ खेतीतर्फ आकर्षित"
473,"
प्रभावकारी भएन कृषि बीमा कार्यक्रम"
474,"
झन्डै १३ अर्बको धान आयात"
475,"
भक्तपुरमा फेरि बर्डफ्लू भेटियो"
476,"
जलवायु परिवर्तनको असर कृषिमा"
477,"
बारामा दुई अर्ब ३७ करोड बराबरको आलु उत्पादन"
478,"
चार करोडको सुन्तला निकासी"
479,"
स्याउका बगैँचा व्यवस्थापन गर्दै किसान"
480,"
बैंकको जागिर छाडेर व्यावसायिक कालिजपालन"
481,"
अदुवा खेतीतर्फ किसानको आकर्षण बढ्दै"
482,"
किसानले पाएनन् केरा खेतीको दाबी भुक्तानी, भन्छन्–‘बीमा कम्पनीबाट हामी ठगियौं’"
483,"
नेपाली अर्गानिक चियाको माग अमेरिकी बजारमा बढ्दो"
484,"
दूधको मूल्यमा सरकार र निजीबीच मिलेन तादम्यता, दुग्धजन्य पदार्थको मूल्य पनि बढ्ने"
485,"
जुम्लाका सबै स्थानीय तहमा स्याउ सुपरजोन कार्यक्रम"
486,"
किसानलाई राहत रकम उपलब्ध गराउन एक अर्ब निकासा"
487,"
बेलायतबाट फर्केका विनयले खोले ‘कोशेली थकाली’"
488,"
कृषिको समावेशी रुपान्तरणका लागि मूल्य श्रंखला शुभारम्भ"
489,"
१ केजी चियाको मूल्य ९९,९९९ रुपैयाँ, किन यति महगो छ यो चिया ?"
490,"
भारतसँग जिटुजी गरेर डेढ लाख टन मल ल्याउने तयारी"
491,"
पानखेती : १५ वर्षसम्म दर्बिलो आम्दानी"
492,"
‘मकै रोप्ने समयमा रासायनिक मलको अभाव हुने छैन’"
493,"
निजी क्षेत्रद्वारा प्रतिलिटर दूधमा १० रुपैयाँ बढाउने"
494,"
निजी क्षेत्रद्वारा प्रतिलिटर दूधमा १० रुपैयाँ बढाउने"
495,"
दाङमा मह उत्पादनमा कमी"
