Index,Headline
264,"
गुराँस लाइफको ७.८३ प्रतिशत लाभांश सुरक्षित गर्ने आज अन्तिम दिन"
265,"
'बीमा कम्पनीले बैंकमा पैसा राख्दा बैंक नै जोखिममा पर्ने अवस्था सिर्जना भयो'"
266,"
हिमालयन रिइन्स्योरेन्सको दोस्रो वार्षिक साधारण सभा कात्तिक ४ गते"
267,"
रिलायबल लाइफको पाँचौ वार्षिक साधारण सभा कात्तिक ६ गते हुने,आईपीओ निष्कासन गर्ने प्रस्ताव पारित गर्ने"
268,"
सिटिजन लाइफको ३ दिने ‘बिजनेस स्ट्राटिजी कन्फेरेन्स २०७९’सम्पन्न"
269,"
सन नेपाल लाईफको पाँचौं वार्षिक उत्सव"
270,"
नेपाल लाइफले गर्यो डाइनामिक क्युआर पेमेन्ट प्रणालीको शुरुवात"
271,"
सूर्या लाइफ इन्स्योरेन्सको वार्षिक कार्यक्रम सम्पन्न"
272,"
बीमा समितिलाई अब प्राधिकरण बनाउने बाटो खुल्यो"
273,"
नेपाल लाइफ इन्स्योरेन्सले प्रस्ताव गर्यो १५.७९ प्रतिशत लाभांश"
274,"
नेपाल लाइफ इन्स्योरेन्सले गर्यो १५.७८ प्रतिशत लाभांश घोषणा"
275,"
नेपाल पुनर्बीमा कम्पनीको साधारण सभा आज, लाभांश प्रस्ताव पारित हुदैं"
276,"
एक महिनामा ८ हजारबढी बीमा पोलिसी सरेन्डर"
277,"
लुम्बिनी जनरल इन्स्योरेन्सका बीमितले नारायणी समुदायिक अस्पतालमा छुट पाउने"
278,"
एक वर्षमै ५२.४३ प्रतिशतले बढ्यो कुल जीवन बीमालेख"
279,"
नेशनल लाईफको ‘इम्प्लोइ स्किल इन्हेन्चमेन्ट वर्कशप’ कार्यक्रम सम्पन्न"
280,"
बीमा कम्पनी विरुद्ध उजुरी बढ्दै, एक वर्षमै ३३८ वटा मुद्धा दायर"
281,"
एशियन लाईफ इन्स्योरेन्सको १ लाख कित्ता संस्थापक शेयर विक्रीमा"
282,"
नेपाल लाइफ इन्स्योरेन्स कम्पनीद्धारा नयाँ बोनसदर सार्वजनिक"
283,"
हिमाल आरोहणमा नेपाल लाइफको सहकार्य, आरोही श्रेष्ठसँग भयो सम्झौता"
284,"
‘बीमा कम्पनीहरुको हालको पूँजीले जोखिम धान्न नसक्ने भएकाले पूँजी वृद्धि गरिएको हो’"
285,"
साउन महिनामा जीवन बीमा कम्पनीले संकलन गरे १५ अर्ब भन्दाबढि बीमा शुल्क"
286,"
एलआईसी १० ठूला कम्पनीको सूचीबाट हट्यो"
287,"
एलआइसीले ८८.४५ प्रतिशत हकप्रद निष्कासन गर्ने"
288,"
थप तीन सय २४ मा कोरोना सङ्क्रमण पुष्टि, एक जनाको मृत्यु"
289,"
सिटिजन लाइफको सिटिजन लिडर्स नाइटमा उत्कृष्ट लिडर्सहरु सम्मानीत"
290,"
नेपाल लाइफको लिडरसिप एक्सिलेन्स अवार्ड पोखरामा सम्पन्न"
291,"
'राष्ट्रिय बीमा नीति दुई चार दिनमा पारित हुन्छ'"
292,"
गत आवमा कुन जीवन बीमा कम्पनीले कति कमाए नाफा ?"
293,"
बीमामा देखिएका घटनाहरूको छानबीन गरी टुँगोमा पुर्याउन प्रहरीको सहयोग आवश्यकः सिलवाल"
294,"
नेशनल लाइफ इन्स्यारेन्सद्धारा नयाँ बोनस दर सार्वजनिक"
295,"
आईएमई लाइफ इन्स्योरेन्सको पाँचौं वार्षिकोत्सव सम्पन्न"
296,"
गुराँस लाइफले कमायो साढे १७ करोड नाफा"
297,"
राष्ट्रिय बीमा संस्थानको खुद नाफा साढे २७ प्रतिशत बढ्यो, ८ अर्बभन्दा बढी खुद बीमाशुल्क आर्जन"
298,"
गुराँस लाइफ इन्स्योरेन्सद्धारा शेयरधनीलाई लाभांश घोषणा"
299,"
रिलायन्स लाइफको नाफा १२ करोड २१ लाख, करिब ३ अर्ब खुद बीमाशुल्क संकलन"
300,"
सिटिजन लाइफले कमायो १८ करोड ८२ लाख खुद नाफा"
301,"
आईएमई लाइफद्धारा एकैदिन ५८४८ बिद्यार्थीलाई बीमा साक्षरता कार्यक्रम सम्पन्न"
302,"
एक वर्षमै ५२.०९ प्रतिशतले बढ्यो कुल जीवन बीमालेख"
303,"
जीवन बीमा कम्पनीहरुले संकलन गरे १ खर्ब ३८ अर्ब बीमाशुल्क"
304,"
आइएमई जनरल इन्स्योरेन्सद्वारा क्यान्सर पिडितलाई आर्थिक सहयोग"
305,"
नेशनल लाईफ इन्स्योरेन्सको एनुअल बिजनेश लिडर्स कन्क्लेभ सम्पन्न"
306,"
ज्योति लाईफद्वारा मर्जर प्रस्ताव पारित, संस्थापक समूहको १९ प्रतिशत शेयर सर्वसाधारण शेयरमा परिवर्तन गर्ने"
307,"
आइएमई जनरल इन्स्योरेन्सको सीईओमा श्रेष्ठ पुनः नियुक्त"
308,"
जीवन बीमक सङ्घद्वारा दुई व्यक्तिलाई आर्थिक सहयोग"
309,"
एशियन लाइफ इन्स्योरेन्सले गर्यो लाभांश प्रस्ताव"
310,"
मेटलाइफद्वारा छ ठाउँमा बिमा सचेतना कार्यक्रम सम्पन्न"
311,"
एकैदिन ७ सय ४८ जना अभिकर्तालाई बीमा तालिम"
312,"
आईएमई लाइफ इन्स्योरेन्सद्वारा रक्तदान कार्यक्रम आयोजना"
313,"
सिटिजन लाइफका संस्थापक शेयरधनीले डेढ महीना भित्र ५० प्रतिशत रकम जम्मा गर्नुपर्ने"
314,"
साढे ११ अर्ब भन्दाबढिको बीमालेख सरेन्डर, अभिकर्ता नै मुख्य दोषी"
315,"
प्राइम लाइफको सिईओमा दाहाल नियुक्त"
316,"
सरकारी कम्पनी हो भन्दैमा कानुन मान्दिन भन्ने छुट छैनः अध्यक्ष सिलवाल"
317,"
आइएमई लाइफ इन्स्योरेन्सको नयाँ बोनसदर सार्वजनिक"
318,"
नेपाल लाइफको बिजनेस एक्सिलेन्स कन्फ्रेन्स सौराहामा सम्पन्न"
319,"
एक वर्षमा रिलायबल नेपाल लाइफले कमायो २७ करोड ४८ लाख नाफा"
320,"
म्यादी बीमालेखको पुल प्रणाली खारेज हुँदा बीमितलाई सहज"
321,"
सूर्या र ज्योति लाईफको एकिकृत कारोबार  कात्तिक १ गतेदेखि हुने"
322,"
आईएमई लाइफ इन्स्योरेन्सले पायो ट्रिपल बि रेटिङ्ग"
323,"
सरकारका कारण स्वास्थ्य बीमा कार्यक्रम स्थगन भयोः निजी मेडिकल कलेज सञ्चालक"
324,"
मेटलाइफ फाउन्डेसनले समावेशी आर्थिक गतिशीलता सञ्चालन गर्ने"
325,"
पुँजीवृद्धि गर्न १९ बीमा कम्पनीले रोजे मर्जर, अन्यले के गर्लान ?"
326,"
चुक्ता पुँजी नपुर्याएका बीमा कम्पनीलाई समिति अध्यक्ष सिलवालको सुझाव"
327,"
सूर्या लाइफ इन्स्योरेन्सले बोलायो विशेष साधारण सभा, ज्योति लाईफसँग मर्जर प्रस्ताव"
328,"
प्रभु लाइफ र महालक्ष्मी लाइफ इन्स्योरेन्सबीच मर्जर सम्झौता हुँदै"
329,"
अजोड इन्स्योरेन्सको शेयर रजिष्ट्रारमा कुमारी क्यापिटल नियुक्त"
330,"
सगरमाथा र लुम्बिनी जनरल इन्स्योरेन्सबीच मर्जर सम्झौता, सिईओमा चंकी क्षेत्री नै रहने"
331,"
बीमा पोलिसी सरेन्डर गर्ने ४५ प्रतिशतभन्दा बढिले बढे"
332,"
लुम्बिनी जनरल इन्स्योरेन्सको साधारण सभा सम्पन्न"
333,"
सानिमा र रिलायन्स लाइफ इन्स्योरेन्सबीच मर्जर सम्झौता"
334,"
हिमालयन जनरल इन्स्योरेन्स र एभरेष्ट इन्स्योरेन्सले साउन १ गतेदेखि एकिकृत कारोबार सुरु गर्ने"
335,"
जनरल ईन्स्योरेन्सको सम्पत्ति शुद्धीकरण सम्बन्धी अभिमुखीकरण कार्यक्रम सम्पन्न"
336,"
प्रभु लाइफले पूँजी वृद्धिका लागि पारित गर्याे मर्जर तथा प्राप्तीको प्रस्ताव"
337,"
४९.१८ प्रतिशतले बढ्यो कुल जीवन बीमा लेखको संख्या"
338,"
रिलायन्सको ब्यानर सगरमाथाको चुचुरोमा फहराउने शेर्पालाई सम्मान"
339,"
शेयरधनीबाट पैसा उठाएर चुक्ता पुँजी पुर्याउँदै रिलायबल लाइफ"
340,"
रिलायन्स लाइफ इन्स्योरेन्सले मर्ज र पुँजी वृद्धि गरोउन सम्पूर्ण अख्तियारी बोर्डलाई दियो"
341,"
मर्जर तथा प्राप्ती प्रस्तावसहित सिटिजन लाइफले बोलायो विशेष साधारण सभा"
342,"
‘मेरो सुनिश्चित प्रतिफल बीमा योजनाले अढाई गुणासम्म प्रतिफल दिन्छ’"
343,"
अब जीवन बीमा कम्पनीले सम्पुर्ण पुनर्बीमा स्वदेशमै गर्न पाउने"
344,"
लघुबीमा कार्यविधि अझै बनेन, कम्पनी खोल्न करिब तीन दर्जन फाइल समितिमा"
345,"
जेठ मसान्तसम्म जीवन बीमा कम्पनीहरुले संकलन गरे १ खर्ब १९ अर्ब बीमाशुल्क"
346,"
सूर्या लाइफ र ज्योति लाइफ इन्स्योरेन्सबीच मर्जर सम्झौता"
347,"
आईएमई लाइफ इन्स्योरेन्सले ल्यायो बालकिरण जीवन बीमा योजना"
348,"
एमडीआरटी बार्षिक मिटिङ्गका लागि रिलायन्स लाइफका दुई बिमा अभिकर्ता अमेरिका प्रस्थान"
349,"
स्वास्थ्य बीमा बोर्डले पैसा दिएनः मेडिकल कलेज सञ्चालक"
350,"
रिलायन्स लाइफको ‘मेरो सुनिश्चित प्रतिफल बीमा योजना’ सार्वजनिक"
351,"
महालक्ष्मी लाईफको साइन्स अफ सेल्स प्रशिक्षण कार्यक्रम सम्पन्न"
352,"
राष्ट्रिय बीमा कम्पनीको सञ्चालकमा कृष्णचन्द्र काफ्ले"
353,"
एशियन लाइफ इन्स्योरेन्स कम्पनीको संस्थापक शेयर विक्रीमा"
354,"
आईपीओ निष्कासनका लागि २५ कम्पनी पाइपलाइनमा, सबैभन्दा बढी हाइड्रोपावर"
355,"
बीमा पोलिसी सरेन्डर गर्ने २३ प्रतिशतभन्दा बढीले घटे"
356,"
मेटलाइफका वरिष्ठ अधिकारीले गरे नेपाल भ्रमण"
357,"
नेपाल लाइफको ९ प्रतिशत संस्थापक शेयर सर्वसाधारणमा परिवर्तन हुने"
358,"
सानिमा लाईफले असार २० गते बोलायो साधारण सभा, कति लाभांश पारित हुँदै"
359,"
म्याग्दीमा महालक्ष्मी लाईफको बीमा जागरण कार्यक्रम सम्पन्न"
360,"
मेटलाइफ नेपालद्वारा उत्कृष्ट प्रतिनिधिहरु सम्मानित"
361,"
एक वर्षमै ४७.३२ प्रतिशतले बढ्यो कुल जीवन बीमालेख"
362,"
ज्योति लाईफले गर्यो ‘गो डिजिटल च्याम्पियन’ को शुरुवात"
363,"
सन नेपाल लाइफको बिमा अभिमुखिकरण कार्यक्रम सम्पन्न"
364,"
प्राइम लाइफ इन्स्योरेन्स १५ औँ बर्षमा प्रवेश"
365,"
१९ जीवन बीमा कम्पनीले गरे १ खर्ब १० अर्बभन्दा बढी कुल बीमाशुल्क आर्जन"
366,"
जीवन बीमा कम्पनीहरूका परिपालन अधिकृतहरुसँग अन्तरक्रिया सम्पन्न"
367,"
एक महिनामा सम्पत्ति बीमा शुल्क २४ प्रतिशतले घट्यो"
368,"
जीवन बीमा कम्पनीहरूका दाबी विभागका प्रमुखहरूसँग अन्तरक्रिया कार्यक्रम सम्पन्न"
369,"
दुई इन्स्योरेन्स कम्पनीले बोलाए साधारणसभा, के–के छन् एजेन्डा ?"
370,"
नेपाल इन्स्योरेन्सको शेयरमूल्य संमायोजन"
371,"
एशियन लाईफले व्यतित बीमालेखमा ब्याज छुट दिने"
372,"
प्रभु लाइफ इन्स्योरेन्सको प्रमुख कार्यकारी अधिकृतमा सन्तोष प्रसाई नियुक्त"
373,"
रिलायन्स लाइफले गर्यो ४१ लाख मृत्यु दाबी रकम भुक्तानी"
374,"
९० करोडको आईपीओ जारी गर्ने महालक्ष्मी लाइफको योजना"
375,"
महालक्ष्मीका संस्थापक शेयरधनीले ५० प्रतिशत पैसा थप्नुपर्ने"
376,"
नेपाल लाइफको बीमा जनचेतना कार्यक्रम ‘अमूल्य जीवन’ प्यूठानबाट सुरु"
377,"
मेटलाइफले सुरु गर्यो डिजिटल रेक्रुटमेन्ट सोलुसन"
378,"
सरकारी स्वास्थ्य बीमाबाट १ अर्ब बढी दावी भुक्तानी"
379,"
अस्पताल सञ्चालन गर्न नेशनल लाईफ र एक एक पाईलाबीच सम्झौता"
380,"
तीन बीमा कम्पनीलाई मर्जरमा जान समितिले दियो सैद्धान्तिक सहमति"
381,"
रिलायबल नेपाल लाइफले बोलायो साधारण सभा, हकप्रद शेयर जारी गर्ने तयारी"
382,"
एनएलजी इन्स्योरेन्सद्वारा १ अर्ब ७७ करोडभन्दा बढी बीमाशुल्क आर्जन"
383,"
युनाइटेड इन्स्योरेन्सको नाफा १० करोडभन्दा बढी"
384,"
प्राइम, युनियन र गुराँस लाइफ कम्पनी मर्जरमा जाने, सम्झौता सम्पन्न"
385,"
प्राइम, युनियन र गुराँस लाइफ कम्पनी मर्जरमा जाने"
386,"
बीमा पोलिसी सरेन्डर गर्नेहरु बढ्दै, नेपाल लाइफका सबैभन्दा धेरै"
387,"
युनियन लाइफद्वारा ९ महिनामा ६ अर्बभन्दा बढी कुल बीमाशुल्क आर्जन"
388,"
भारतको सबैभन्दा ठूलो आइपीओमा २.९५ गुणा बढी आवेदन"
389,"
चार्टर्ड एकाउन्टेन्टस् संघको सुझावः बोन्ड जारी गरेर कोरोना बिमाको दाबी भुक्तानी गर्नू"
390,"
पुँजी वृद्धिका लागि महालक्ष्मी लाईफले गर्यो मर्जर कमिटी  गठन"
391,"
प्रभु लाइफ इन्स्योरेन्स सिइओमा प्रसाईं नियुक्त"
392,"
ज्योति लाईफको ब्राण्ड एम्बेसडरमा महानायक हमालको निरन्तरता"
393,"
९ महिनामा महालक्ष्मी लाईफद्वारा १ अर्बभन्दा बढी बीमाशुल्क आर्जन"
394,"
नेपाल लाइफ २२ औं वर्षमा प्रवेश"
395,"
बीमा कम्पनीहरुले एक वर्षभित्र पूँजीवृद्धि गर्नैपर्छ, नसक्नेले मर्जमा जानुपर्योः अध्यक्ष सिलवाल"
396,"
ज्योति लाईफको लुम्बिनी प्रादेशिक कार्यालयको स्तरोन्नती"
397,"
सूर्या लाइफले बीमालेखको पूर्नजागरण गर्दा लाग्ने ब्याजमा छुट दिने"
398,"
सूर्या लाइफ इन्स्योरेन्स “थर्ड इमर्जिङ एशिया इन्स्योरेन्स अवार्ड २०२१” का तीनवटा विधाद्वारा सम्मानित"
399,"
एक वर्षमै ४१.४८ प्रतिशतले बढ्यो कुल जीवन बीमालेख"
400,"
अर्थतन्त्रको हितका लागि बीमा कम्पनीहरुले चुक्ता पुँजी बढाउनै पर्छः अध्यक्ष सिलवाल"
401,"
जीवन बीमा कम्पनीहरुको बीमा शुल्क आर्जन १० अर्ब भन्दा बढी"
402,"
आईएमई लाइफ इन्स्योरेन्सको वार्षिक साधारण सभा सम्पन्न"
403,"
एशियन लाईफ इन्स्योरेन्सको २५ लाखभन्दा बढी कित्ता संस्थापक शेयर सर्वसाधारणमा परिणत"
404,"
२४ बीमा कम्पनीले बुझाए पुँजी वृद्धिको योजना, बाँकीलाई कारवाही गर्ने तयारी"
405,"
मर्जसहित पुँजी वृद्धि गर्न महालक्ष्मी लाईफ बीमा समिति पुग्यो"
406,"
महालक्ष्मी लाईफ इन्योरेन्सको सम्पत्ति शुद्धीकरण तालिम सम्पन्न"
407,"
मेटलाइफ र क्लिन अप नेपालद्वारा बुढानिलकण्ठमा सरसफाई कार्यक्रम आयोजना"
408,"
स्वास्थ्य बीमा प्रिमियम भुक्तानीको डिजिटलाइजेशनका लागि सम्झौता"
409,"
तीन महिनामा १७ हजार बढी बीमा पोलिसी सरेन्डर, कुन कम्पनीको कति ?"
410,"
गुँरास लाइफले गर्यो सुमनका आफन्तलाई मृत्यु दाबी भुक्तानी"
411,"
‘बीमा कम्पनीले स्वः स्फूर्तरूपमा मर्जरमा गएर भए पनि चुक्ता पूँजी वृद्धि गर्न पर्छ’"
412,"
सानिमा लाइफ इन्स्योरेन्सले प्रस्ताव गर्यो लाभांश"
413,"
सूर्या लाइफ इन्स्योरेन्सद्वारा १२.७० प्रतिशत बोनस शेयर वितरण"
414,"
आइएमई जनरल इन्स्योरेन्सका सीईओ श्रेष्ठ सम्मानित"
415,"
अध्यक्ष सिलवालको आश्वासनः कोरोना बीमाको दाबी भुक्तानी छिट्टै हुन्छ"
416,"
मेटलाइफद्वारा विविधता, समता तथा समावेशीकरण प्रतिवद्धताको घोषणा"
417,"
मेटलाइफद्वारा विविधता, समता तथा समावेशीकरण प्रतिवद्धताको घोषणा"
418,"
नेपाल लाइफका नवनिर्वाचित अध्यक्ष संघईले लिए सपथ ग्रहण"
419,"
आईएमई लाइफ इन्स्योरेन्सको साधारण सभा बैशाख १४ गते"
420,"
जीवन बीमा कम्पनीको कुल बीमा शुल्क आर्जन ५१ करोडले बढ्यो, अग्रस्थानमा नेपाल लाइफ"
421,"
नेपाल लाइफ इन्स्योरेन्सको साधारण सभा सम्पन्न, चार संचालक निर्वाचित"
422,"
बीमा कम्पनीहरूको बीमा शुल्क आर्जन १४ अर्बभन्दा बढी, शिखरलाई पछि पार्याे राष्ट्रिय बीमा कम्पनीले"
423,"
बीमा कम्पनीको संस्थागत सुशासन निर्देशिक संशोधन, सञ्चालकको कार्यकालमा कडाइ"
424,"
गुल्मीको रेसुङ्गामा ‘युवासँग महालक्ष्मी लाईफ’ कार्यक्रम सम्पन"
425,"
“पशु मर्यो, बाली बिग्रियो बीमा रकम पाइएन भन्ने गुनासा आउनु भएन”"
426,"
सफा हिमाल अभियानमा नेपाल लाइफको साथ"
427,"
प्रभु लाइफको अध्यक्षमा अमात्य नियुक्त"
428,"
कास्कीको लेखनाथमा प्राइमलाइफ इन्स्योरेन्सको उपशाखा"
429,"
महालक्ष्मी लाईफद्धारा  २०७९ सालको क्यालेन्डर सार्वजनिक"
430,"
‘बीमा कम्पनीहरुको पूँजीवृद्धिका लागि फोर्स मर्ज उचित हुदैन’"
431,"
लघु जीवन बीमामार्फत ७ करोड बीमाशुल्क संकलन"
432,"
कमलपोखरीमा ‘नेपाल लाइफ पाठशाला’ सञ्चालन"
433,"
यूनियन लाइफको जीवन उत्थान बीमा योजना सार्वजनिक"
434,"
पूँजीवृद्धिको नीति लागु भएसँगै कुन बीमा कम्पनीले कति पूँजी थप गर्नुपर्छ ?"
435,"
बीमा कम्पनीहरुको चुक्तापुँजी वृद्धि, अब कति हुने भयो ?"
436,"
नेपाल लाइफका सञ्चालक अग्रवालको राजिनामा स्वीकृत"
437,"
बीमा सर्भेयर र बीमा अभिकर्ताको इजाजतपत्रको नवीकरण डिजिटल माध्यमबाट हुने"
438,"
महालक्ष्मी लाईफ इन्स्योरेन्सले गर्यो सम्पत्ति शुद्धीकरण निवारण सम्बन्धी तालिम सम्पन्न"
439,"
सिटिजन लाइफ इन्स्योरेन्सको प्रिमियम भुक्तानी खल्तीबाट गर्न सकिने"
440,"
सिटिजन लाइफ इन्स्योरेन्स र खल्तीबीच साझेदारी"
441,"
सिटिजन लाईफद्वारा एकै दिन १८०० विद्यार्थीलाई बिमा शिक्षा"
442,"
नेशनल लाईफको अध्यक्ष सिंहले लिइन् पद तथा गोपनीयताको शपथ"
443,"
“नेपाल लाइफ अनमोल जीवन” योजना सार्वजनिक"
444,"
रौतहट र दोलखामा बीमा सचेतना कार्यक्रम सम्पन्न"
445,"
विदेशी बीमा कम्पनीका शाखाले कसरी पुँजी पुर्याउने योजना बनाउँदैछन् ?"
446,"
नेपाल लाइफका पूर्व सिइओको प्रभू लाइफमा इन्ट्री"
447,"
एशियन लाईफले वितरण गर्याे नगद लाभांश, बैंक खाता अद्यावधिक गराउन आग्रह"
448,"
सात महिनामा जीवन बीमा लेख नवीकरणमार्फत ५८ अर्ब शुल्क संकलन"
449,"
५ वर्षको अवधिमा राष्ट्रिय बीमा संस्थानको खुद नाफा ७२६ प्रतिशते बढ्यो"
450,"
नेशनल लाईफ इन्स्योरेन्स कम्पनी ३५ औं वर्षमा प्रवेश"
451,"
बीमा कम्पनी विरुद्ध पाँच वर्षमा ८०५ वटा मुद्दा दायर"
452,"
जीवन बीमा कम्पनीहरुमध्ये चार कम्पनीको मात्र नाफा बढ्यो"
453,"
‘नेपाल लाइफ आइइन्स्योर’ जीवन बीमा योजना सार्वजनिक"
454,"
आईपीओ ल्याउने तयारीमा रहेको आइएमई लाइफले कमायो ७ करोड ७९ लाख नाफा"
455,"
६ महिनामा नेपाल लाइफको कुल बीमाशुल्क आर्जन १८ अर्बभन्दा बढी"
456,"
महालक्ष्मी लाईफको वार्षिक साधारण सभा सम्पन्न"
457,"
भारतको सबैभन्दा ठूलो आइपीओले नियामकबाट स्विकृति पायो"
458,"
रिलायन्स लाईफको खुद नाफा ३१.३२ प्रतिशत बढ्यो"
459,"
सानिमा लाईफ इन्स्योरेन्सले ६ महिनामा कमायो ९ करोडभन्दा बढी नाफा"
460,"
रिलायबल नेपालको कुल बीमाशुल्क आर्जन ५२ प्रतिशतले बढ्यो"
461,"
यूनियन लाइफले ल्यायो जीवन आवरण बीमा योजना"
462,"
महालक्ष्मी लाईफले कमायो ५ करोड भन्दा बढी खुद नाफा"
463,"
मेटलाइफ फर्चयुन म्यागजिनको प्रशंसनीय बीमा कम्पनीहरुको सूचिमा पर्न सफल"
464,"
ज्योति लाइफ इन्स्योरेन्सको आजसम्म शेयर हुनेले लाभांश पाउने"
465,"
सिटिजन लाइफ इन्स्योरेन्समा  आएओएस  एप सुविधा"
466,"
नेपाल लाइफ इन्स्योरेन्सद्धारा १४.७४ प्रतिशत लाभांश प्रस्ताव"
467,"
एशियन लाईफले लाभांश पारित गर्यो"
468,"
आईएमई लाइफ इन्स्योरेन्सले सार्वजनिक गर्यो ‘मास्कट’"
469,"
ज्योति लाईफ इन्स्योरेन्सको दोस्रो त्रैमाससम्मको खुद नाफा १३ करोडभन्दा बढी"
470,"
प्राइम लाइफ इन्स्योरेन्सलाई १० हजार जरीवाना"
471,"
नेपाल लाइफको बोनसदर सार्वजनिक,अधिकतम बोनसदर कति ?"
472,"
बीमा क्षेत्रमा कोरोना कहर: सेवा प्रवाह प्रभावित, फितलो सफ्टवेयरका कारण समस्या"
473,"
नेशनल लाईफ इन्स्योरेन्सद्वारा लाभांश घोषणा"
474,"
“सिटिजन खबर” जर्नल प्रकाशित"
475,"
आइएमई लाइफको बोनसदर घोषणा, कुन बीमालेखमा कति ?"
476,"
अब खल्तीबाट ज्योति लाइफको प्रिमियम भुक्तानी गर्न सकिने"
477,"
एशियन लाईफ इन्स्योरेन्सकाे बाल भविष्य प्लस सावधिक जीवन बीमा योजना सार्वजनिक"
478,"
ज्योति लाईफ इन्स्योरेन्सको एनिमेटेड प्रोडक्ट इन्फरमेशन भिडियो सार्वजनिक"
479,"
सिटिजन लाइफको ब्राण्ड एम्बेसेडरमा महजोडीको निरन्तरता"
480,"
अजोड इन्स्योरेन्सको घुम्ति बीमा सेवा कार्यक्रम सम्पन्न"
481,"
बीमा गरेको तीन वर्षका अधिकारीको मृत्यु, नेपाल लाइफले गर्यो भुक्तानी"
482,"
एशियन लाईफले २७ प्रतिशत लाभांश पारित गर्दै"
483,"
नेशनल लाईफ इन्स्योरेन्सको ५७ हजारभन्दा बढी कित्ता शेयर लिलामीमा"
484,"
६ जीवन बीमा कम्पनीको मात्र लाभांश घोषणा, एशियन लाइफको सबैभन्दा बढी"
485,"
नेपाल लाइफको सिनियर डिसिओमा प्रवीण रमण पराजुली नियुक्त"
486,"
सूर्या लाइफद्वारा २० लाख बढी मृत्यु दावी भुक्तानी"
487,"
नेशनल लाईफ इन्स्योरेन्सको ७५ हजार कित्ता संस्थापक शेयर विक्रीमा"
488,"
सिटिजन लाइफ इन्स्योरेन्स बन्यो डिजिटल बीमालेख जारी गर्ने पहिलो कम्पनी"
489,"
सन नेपाल लाइफको अभिकर्ता सम्मान तथा बिमा जागरण कार्यक्रम सम्पन्न"
490,"
आईएमई लाइफको सम्पत्ति शुद्धीकरण सम्बन्धी तालिम सम्पन्न"
491,"
बीमा शुल्क संकलनमा नेपाल लाइफको अग्रता"
492,"
रिलायन्स लाइफको ५.२६ प्रतिशत लाभांश प्रस्ताव पारित"
493,"
नेपाल लाइफ इन्स्योरेन्सको नेपालकै नं. १ अभियान सार्वजनिक"
494,"
थप तीन जिल्लामा युवासँग महालक्ष्मी लाईफ कार्यक्रम सम्पन्न"
495,"
नेशनल लाईफद्धारा बरिष्ठ अभिकर्ता सम्मान तथा तालिम कार्यक्रम सम्पन्न"
496,"
नेशनल लाईफको नयाँ पोलिसी जीवन श्री सावधिक अमृत"
497,"
पुनर्बीमा सम्बन्धी निर्देशनको चौतर्फी विरोध भएपछि अध्ययन समिति गठन"
498,"
नेपाल लाइफको २१३१०० कित्ता शेयर विक्रीमा"
499,"
थप तीन ठाउँमा युवासँग महालक्ष्मी लाईफ कार्यक्रम सम्पन्न"
500,"
दाङमा स्वास्थ्य बीमा गराउनेको सङ्ख्या बढ्दै"
501,"
विराटनगर र पर्वतको विभिन्न स्थानमा ‘युवासँग महालक्ष्मी लाईफ’ कार्यक्रम सम्पन्न"
502,"
“नेपाल लाइफ समुन्नत जीवन” जीवन बीमा योजना सार्वजनिक"
503,"
मेटलाइफले नेपालमा स्थापना भएको २० वर्ष मनाउँदै"
504,"
आईएमई लाइफ इन्स्योरेन्सको च्याटबोट नयाँ स्वरुपमा"
505,"
रिलायन्स लाईफको साधारण सभा पुस ११ गते, ५.२६ प्रतिशत लाभांश प्रस्ताव"
506,"
बीमा समितिले स्वीकृत गर्यो रिलायन्स लाईफको लाभांश"
507,"
थप चार ठाउँमा ‘युवासँग–महालक्ष्मी लाईफ’ कार्यक्रम सम्पन्न"
508,"
आइएमई लाइफ इन्स्योरेन्सद्वारा मृत्यु दाबी रकम भुक्तानी"
509,"
“बाल उच्च शिक्षा–अग्रिम भुक्तानी सावधिक” जीवन बीमा योजना सार्वजनिक"
510,"
प्राइम लाइफ इन्स्योरेन्स लाभांश बुक गर्ने भोलि अन्तिम दिन"
511,"
छ जीवन बीमा कम्पनीको लाभांश प्रस्ताव, एशियन लाईफको सबैभन्दा बढी"
512,"
सुरूङ्गा, बनेपा र म्याग्दीमा ‘युवासँग महालक्ष्मी लाईफ’ कार्यक्रम सम्पन्न"
513,"
मेट लाइफले तीन महिनामा कमायो एक अर्ब ३० करोड बीमा शुल्क"
514,"
प्राइम लाईफ इन्स्योरेन्समा दुई सञ्चालक नियुक्त"
515,"
मेटलाइफ फाउन्डेसन र ह्याबिट्याट फर ह्युम्यानिटीले खाद्यान्न उपलब्ध गराउने"
516,"
चन्द्रगढी र पोखरामा ‘युवासँग महालक्ष्मी लाईफ’ कार्यक्रम सम्पन्न"
517,"
राष्ट्रिय बीमा संस्थानको नाफा ५२ प्रतिशत बढ्यो"
518,"
पहिलो त्रैमासमा प्राइम लाइफ इन्स्योरेन्स कम्पनीले कमायो १२ करोडभन्दा बढी नाफा"
519,"
प्राइम लाइफ इन्स्योरेन्सको ९.७९ प्रतिशतले खुद बीमा शुल्क बृद्धि"
520,"
एशियन लाईफ इन्स्योरेन्सद्वारा २७ प्रतिशत लाभांश प्रस्ताव"
521,"
ज्योति लाईफको जीवन बीमा कोष शत प्रतिशतले बृद्धी भइ ४.५५ अर्ब पुग्यो"
